Stages	CYR61	HSPA6	RGS1	BTG2	ATF3	ETV3	PTGS2	EGR4	EGR1	DUSP1	CDKN1A	TRIB1	NR4A3	DUSP5	EGR2	NPAS4	NR4A1	FOS	JUNB	FOSB	PPP1R15A	SIK1	GPR183	NEDD9	SPRY2
Stage_14	5.27866	5.99239	4.30409	7.12981	4.53673	7.44473	4.14649	5.12481	6.48064	8.51297	4.7143	6.76801	5.15398	5.80542	4.71715	4.39641	5.02916	6.39114	6.36246	5.03382	6.71641	6.20622	4.81746	5.13386	9.00694
Stage_14	4.86014	6.66106	3.99309	7.17656	4.84835	6.77344	4.93957	7.02423	8.87474	8.0236	5.48535	7.62912	5.67346	7.34786	4.9263	4.98344	5.54884	6.36267	6.59571	5.3334	6.19471	5.7989	4.57092	4.9652	10.4732
Stage_14	5.3445	6.37134	5.3572	7.8533	5.63934	6.80674	5.79462	6.23978	8.32855	7.41152	5.69095	7.46514	5.90972	4.77802	5.18029	5.15186	5.93276	6.26454	7.11156	5.51325	5.39456	6.10696	5.07915	5.54841	9.64611
Stage_14	5.68584	6.9016	4.4101	7.19411	5.76796	7.42484	6.95298	6.43876	8.9938	7.69761	5.73773	7.08426	5.27657	6.37597	5.30622	5.14378	6.16916	6.73007	7.63167	5.662	6.59734	6.45337	5.26851	6.27459	9.85968
Stage_14	4.9836	6.63146	4.16177	6.76213	4.67474	7.42411	6.33722	6.15733	9.41455	6.83814	5.40604	6.83462	5.70187	4.95291	5.26624	5.05626	5.90777	5.73259	6.97349	5.58272	5.91318	6.60603	4.76057	6.22118	9.72157
Stage_14	5.48847	6.45915	4.05906	6.99073	4.5491	7.35142	6.79043	6.76205	9.62015	7.10565	5.13244	7.02551	5.76842	5.29196	5.42805	4.79531	5.89721	6.12121	6.52362	5.66977	6.71905	6.50035	4.38924	5.72242	9.91623
Stage_14	5.49004	5.65963	4.48711	7.30177	4.6839	6.95583	5.89274	6.17575	9.00054	6.97192	5.15691	7.00568	5.41257	5.42266	5.01485	4.71251	6.14349	5.75257	6.93582	5.4961	6.75114	6.12401	4.51323	5.86163	9.93324
Stage_14	5.67929	6.31106	4.7517	7.27343	5.2226	7.45022	6.45109	6.66728	9.22868	8.25527	5.61162	7.26257	5.22842	5.69433	5.12534	6.06525	5.54496	6.61983	7.39413	6.84593	6.34039	5.82762	4.45695	6.04416	9.64021
Stage_14	5.31361	6.27382	4.21055	7.01695	5.35165	7.24195	6.28724	6.61006	9.6458	7.04855	5.60485	6.64712	5.33879	5.01457	5.49243	4.94554	5.8905	5.91573	6.63917	5.6295	7.0399	6.53355	4.6518	6.42265	9.37975
Stage_14	5.89033	6.91697	4.9453	7.51344	5.21313	7.15363	4.41971	6.81343	8.22295	8.00282	5.88991	7.6952	5.17237	5.16227	5.8327	5.34944	6.0256	5.78181	6.66256	5.53408	5.96537	5.85454	4.7139	5.79214	8.92215
Stage_14	5.21379	5.00788	4.91182	7.4578	4.95802	7.01153	4.11995	6.91507	8.83384	7.10038	5.00668	7.09983	5.33867	4.88524	5.67655	5.01987	5.62352	5.61259	7.44329	5.65999	6.41158	6.28932	4.41875	5.32463	8.86243
Stage_14	8.16933	6.39421	4.34135	8.58559	5.31492	8.0745	8.15752	7.73822	11.2336	9.68363	5.29162	6.61215	5.61523	6.42319	7.14263	9.07553	8.18847	9.33612	9.21422	7.92545	7.26019	7.01677	4.39346	5.43687	9.57676
Stage_14	6.09525	6.28574	4.58457	6.93541	5.32676	6.89309	6.34356	6.8748	10.1837	7.69864	5.85485	6.76402	5.17612	5.8716	5.52551	5.27396	6.38897	6.0973	7.74283	5.75301	6.93597	6.48084	4.52641	6.2844	9.4359
Stage_14	4.89238	5.80861	4.17099	6.57814	4.69965	7.15264	6.63779	6.45502	9.38313	7.17643	5.1108	6.53693	5.77586	4.96971	5.22317	5.09837	6.11015	5.91998	7.01006	6.0362	6.2072	6.71662	4.87368	5.8878	9.63375
Stage_14	5.22377	5.98385	4.04255	6.95718	5.01126	7.79185	6.6163	6.3032	9.25916	7.37885	5.49531	7.00974	5.46936	5.18715	5.39978	5.07696	5.90535	5.80815	6.88825	5.58488	6.59837	6.30097	4.16925	5.48953	9.92796
Stage_14	5.77904	5.75165	4.18229	7.56357	4.92489	7.37703	5.80564	6.95273	9.78461	7.85817	5.21548	7.04229	5.67937	5.67112	5.03765	4.30658	5.77569	5.58757	6.67685	5.70078	6.69814	6.98316	4.13054	6.45125	9.55843
Stage_14	5.35642	5.18974	4.49302	7.68901	5.36164	7.08899	5.84385	6.79448	9.69612	8.21459	5.63255	7.1818	5.71003	4.80322	5.2654	4.65341	5.85326	5.41829	7.56233	6.06658	6.50475	6.79961	4.88089	6.44863	9.63646
Stage_14	6.11707	5.89215	4.76925	8.131	5.29812	7.91295	4.68061	6.58734	8.45181	7.97016	6.05565	7.31421	5.8657	5.38919	5.10996	4.84662	6.11108	5.94047	7.19812	5.98122	6.77214	7.5639	5.15458	6.78616	8.90025
Stage_14	5.19391	5.17842	5.15874	7.43193	5.66128	8.02194	4.78255	6.93674	7.58362	7.93429	5.4183	7.65579	6.09266	5.77897	5.55301	5.08085	6.29505	5.63492	7.35509	5.75606	6.73254	6.64848	6.2538	6.51821	9.38053
Stage_14	4.84676	6.0154	4.17197	8.51034	5.31536	7.30593	3.91169	7.55266	7.48409	8.34861	6.37628	7.48117	5.00411	7.50959	4.68937	4.64681	5.84394	5.29978	6.65103	5.33009	6.32969	6.12546	4.9709	5.53606	10.761
Stage_14	5.14498	5.24288	4.3898	7.7617	5.61754	6.14211	4.61159	7.18771	7.28307	8.90677	4.82687	8.03468	5.15858	7.32518	4.63274	4.85095	6.13735	5.03597	7.66385	5.27515	6.25337	6.03316	5.21609	5.0083	10.3879
Stage_14	5.06582	5.46219	4.56345	7.92282	4.81656	7.10701	5.61116	6.36143	8.86356	7.85738	5.88508	7.1092	5.96678	5.50333	5.14398	4.74327	5.79034	5.06868	7.83216	5.9421	6.85095	6.66355	5.36428	6.65252	9.52177
Stage_14	5.17809	5.7289	4.52327	7.32072	4.54472	7.88485	5.88753	7.23323	9.55877	8.22781	6.00108	6.94988	5.76902	5.54148	5.58756	4.65778	5.73211	6.18101	6.51235	5.58753	6.82077	6.77671	4.85049	6.21617	9.41155
Stage_14	5.74044	5.13286	5.37672	7.86421	4.7744	7.82105	4.87375	6.27469	7.59425	8.02552	6.26844	7.92685	6.45392	5.49631	5.60069	4.81041	5.87769	5.78947	7.78213	5.80186	6.35841	7.37253	6.02856	6.49201	8.3847
Stage_14	5.20164	4.964	5.04005	7.43915	5.20109	6.59683	4.94461	7.62386	8.55385	7.63281	5.01593	8.08523	6.39338	5.32817	4.98239	4.79413	6.34382	5.84051	7.00761	5.98571	6.60874	7.26837	6.07346	6.52879	8.46629
Stage_14	5.18262	5.62891	3.88224	6.73625	4.64202	7.95513	5.76037	6.86479	9.55233	7.41733	5.42553	7.14272	5.78774	5.41037	5.49429	4.84952	6.30706	5.80138	6.69556	5.74826	7.11015	7.11666	4.62348	5.63791	9.81796
Stage_14	5.41328	5.70349	4.77205	7.50269	5.39592	7.49336	6.08381	6.60279	9.79439	7.90293	5.69096	7.45096	5.79516	5.85299	5.05318	4.94758	6.47483	5.78292	6.81565	5.96897	6.58068	7.19574	4.65991	5.99518	9.61867
Stage_14	5.11605	5.45424	4.18321	6.94929	4.83924	7.89545	5.27492	7.00964	10.0335	7.29781	5.401	7.15093	6.03	5.30683	5.41717	4.75465	5.94268	5.79545	7.24024	6.05401	6.78239	7.30072	4.5286	6.16649	10.137
Stage_14	5.13754	6.17738	5.03949	7.64323	5.19898	6.84309	5.58941	6.60206	9.16561	7.52807	5.43395	8.19588	5.99242	5.58169	5.71703	5.00903	5.86295	6.02567	7.08407	5.84203	6.68756	6.99717	5.8908	6.61816	9.96869
Stage_14	5.30789	5.15491	4.47669	7.14166	4.95563	7.04792	5.82579	6.03619	9.88863	7.98892	5.23592	7.32171	5.29578	5.40188	5.39247	4.73032	5.95772	6.10017	7.24177	6.04407	6.91772	7.50294	4.84186	5.8505	9.91063
Stage_14	5.25228	5.08178	4.764	7.58739	5.56455	7.8604	6.47485	6.98935	9.67218	7.854	5.81488	7.11908	5.8628	5.49009	5.03868	4.65641	6.05239	6.29001	7.61343	5.70355	6.97423	7.30585	4.7292	5.99224	9.34118
Stage_14	5.29712	5.3342	5.30409	7.25757	5.54423	6.79177	5.03754	6.76745	7.33895	8.30651	5.98486	6.78376	5.54608	5.86059	5.41596	4.98593	5.9418	6.01111	6.29656	5.77886	6.54753	7.52744	5.44585	6.15357	8.79934
Stage_14	5.44621	5.02062	5.74361	7.7388	5.27563	7.24353	4.80263	6.32893	6.42879	8.53726	5.96226	7.70295	5.11933	6.27987	4.92055	4.73257	5.49225	5.72128	7.21559	5.52093	5.85008	7.65718	5.57649	6.50274	8.84893
Stage_14	5.78673	5.23475	4.62292	7.53766	4.79271	8.27247	5.98706	6.78291	9.52839	8.46175	4.78505	7.34238	6.57181	6.32663	5.46327	6.02346	6.07567	6.79287	7.45805	5.73725	7.09179	7.08894	5.10009	6.0464	10.1218
Stage_14	5.53303	6.09157	4.68279	7.71538	4.74099	7.76266	5.33484	6.26914	9.07422	7.69656	5.15276	7.3135	6.51837	5.52537	4.86955	5.00025	5.79118	6.57432	7.7175	5.71567	6.77276	7.24	5.01237	6.17281	9.62185
Stage_14	5.54071	5.43434	3.99248	7.29928	4.854	8.00075	6.60569	7.10436	9.71006	7.97114	5.42997	7.00956	6.2022	5.32236	5.73968	4.83199	6.33363	6.07482	7.02542	5.8755	6.85601	7.30631	4.4721	6.19187	9.78663
Stage_14	5.78743	5.6226	4.69568	8.27757	4.83123	7.71109	4.18359	6.65476	8.25006	7.89134	6.39459	7.58659	6.80166	5.59761	5.49717	4.78374	5.9664	5.94485	7.07256	5.98277	6.39264	6.9688	5.34992	6.4281	9.0128
Stage_14	5.0835	5.77893	3.94187	7.52	5.31936	6.55662	5.70052	6.59011	9.86242	7.53679	6.63386	7.12729	5.21348	5.27636	5.10964	4.70144	6.04753	5.45294	6.8147	6.00648	6.3255	6.81666	4.65953	6.38621	9.99528
Stage_14	5.54782	5.76826	4.44643	6.83162	4.47508	7.81856	6.2799	6.60506	9.70184	8.09676	5.6684	6.97621	5.33303	5.25986	4.97909	4.55483	5.91367	5.95604	7.01323	5.83393	7.09799	7.39752	4.43037	6.20971	9.78997
Stage_14	4.97903	4.7575	4.45727	7.39751	4.94489	7.54361	5.4569	7.13042	8.9912	7.53743	4.87567	7.04244	5.70097	5.31952	4.90088	4.60347	6.08779	5.59535	6.97863	6.08266	6.72955	6.94232	5.25448	6.25307	9.77816
Stage_14	4.75906	5.34555	4.2149	6.96155	5.03104	7.24725	5.94953	7.2562	8.92134	7.42957	5.04783	6.90729	5.39969	5.38409	4.85276	4.89902	5.84192	4.9784	7.18242	5.53846	6.92253	6.71707	5.13796	5.55305	9.36301
Stage_14	4.95902	6.03397	5.18896	7.53253	5.6967	7.50229	4.40681	6.83653	8.88738	8.41834	5.98357	7.59636	5.24803	4.84889	5.35179	4.41518	6.13724	5.72931	7.46295	5.47165	6.55371	7.7305	5.45265	6.6032	9.46566
Stage_14	5.39221	5.34181	5.19722	7.28113	5.25864	7.52304	4.9751	7.20339	9.77234	8.11499	5.39512	8.01389	5.91024	5.76148	6.1541	5.27232	6.00344	6.09973	7.15632	6.49568	6.71059	6.92204	6.19118	6.38054	9.38625
Stage_14	5.66197	4.35984	4.3323	7.97633	4.95191	7.32068	5.07558	6.57634	9.26318	8.36691	6.41615	6.58314	5.37175	5.6797	4.84863	4.62	6.20003	5.83961	7.08223	5.96414	7.02837	6.98933	5.01563	6.92262	8.5593
Stage_14	5.34805	5.73021	4.70533	8.54996	5.27185	6.52095	4.84765	7.01868	9.34295	8.91648	5.4915	6.39278	5.596	5.64904	5.1212	4.95565	6.18157	5.29422	7.25908	6.09186	6.87962	6.59758	5.41141	6.78674	8.60171
Stage_14	5.40658	5.20985	4.4207	7.17442	4.47389	8.20448	6.08551	6.89468	9.80312	8.24493	5.29511	7.24739	5.6983	5.33281	5.26432	4.53719	5.94294	5.97937	7.3417	5.63991	6.9642	7.00822	4.41126	5.70667	9.80356
Stage_14	5.53757	5.28129	4.3837	7.43671	5.46891	7.3	6.2865	6.78474	9.7528	7.94718	5.1108	7.40676	5.82405	5.53315	4.94888	5.08146	6.32592	6.07871	7.08731	6.23141	6.75853	7.39403	5.17452	6.54848	9.73257
Stage_14	5.37681	5.36982	4.40529	6.58499	5.16851	7.22853	6.83279	7.24029	9.94021	8.23731	5.04182	6.69738	5.88997	4.86742	6.41501	5.56746	6.29593	6.77413	7.61847	5.70691	6.08073	6.83421	5.1746	6.09937	9.67953
Stage_14	4.74778	5.80628	3.75838	7.24519	4.4071	7.2395	3.8487	6.96154	7.79787	8.77623	6.06416	7.8337	5.99548	8.36864	4.50548	5.01365	6.14847	6.08563	6.92923	5.25485	5.88602	5.51079	4.32919	4.28792	10.8043
Stage_14	5.51112	5.73402	3.99767	6.98835	5.99328	6.84206	7.04326	6.52551	9.52529	7.9291	5.88269	6.86856	6.27721	6.1897	5.9705	5.26709	5.95243	7.13295	7.28086	6.42469	6.49487	6.60351	5.62188	6.21956	9.65932
Stage_14	5.28414	5.68501	4.34829	7.36801	4.98691	7.18286	5.07684	7.20957	9.23817	7.16977	4.74948	7.4638	7.06046	6.49163	6.51819	5.04497	5.59689	6.75047	7.50885	5.78514	5.67505	6.23608	5.08725	5.02598	9.78273
Stage_14	5.77705	6.1736	4.39853	7.33351	5.66782	6.80047	6.81338	6.82078	9.49685	8.22565	6.41994	6.83041	6.00544	6.47788	6.4115	6.25776	6.28943	7.88867	7.34932	5.79444	5.64141	6.43975	5.51765	6.05595	10.3141
Stage_14	5.66074	5.70935	3.58518	7.44957	4.92941	7.01764	6.86833	6.77624	9.12029	7.66025	4.90247	6.91142	6.15244	5.13168	5.8368	5.02069	5.90743	6.71335	7.38783	6.078	5.83159	6.61915	4.80933	5.28922	9.56732
Stage_14	5.15025	5.97085	4.56498	7.20158	4.38504	7.0953	4.78336	5.66225	7.01108	9.25507	5.29149	6.7376	5.25847	6.84134	4.82666	4.70887	6.04427	6.34703	6.20379	5.34261	5.74927	6.31947	5.38783	4.8519	9.24285
Stage_14	5.34587	6.14977	3.91108	7.37193	4.72906	6.79886	6.01846	6.66257	8.95346	7.49867	4.80665	7.5079	6.94934	5.53934	5.81214	5.58812	6.15577	6.61007	7.37374	6.11131	6.15326	6.53934	4.92131	5.35121	9.80526
Stage_14	4.99012	6.00332	3.59693	6.87576	5.38159	6.95837	6.19021	6.19147	9.23263	7.4475	5.26989	6.68179	6.13005	5.21071	5.87464	5.2819	5.99862	6.63569	6.94329	6.13506	6.34389	6.79488	4.63781	5.84784	9.83771
Stage_14	5.69241	5.92154	3.84436	6.50868	6.05181	6.7527	6.12666	6.95187	9.23937	7.60431	7.14507	6.64747	6.50081	5.47042	6.70842	5.95608	6.70596	6.67229	7.98313	6.31663	5.8513	7.04818	5.42615	5.91162	10.0164
Stage_14	6.44637	5.66576	4.04998	6.80613	5.35692	7.00442	5.34691	6.83865	8.96134	8.81606	5.47388	7.69757	6.27308	5.63523	6.69037	5.83264	6.51892	8.0615	7.49407	5.84943	6.12048	6.47943	5.30613	4.95589	9.38698
Stage_14	5.1916	6.3299	3.70207	6.72463	4.84381	7.58664	6.82224	6.62612	10.4439	8.73222	5.82977	6.81076	5.83075	5.85483	6.24257	5.18763	6.70128	6.80103	7.13068	5.67884	6.78705	6.71561	4.37904	6.37461	9.76733
Stage_14	5.68744	6.04892	3.89524	7.31716	5.47908	7.11052	6.06931	6.64949	9.41312	8.1222	4.66208	7.2001	6.2861	5.40465	6.33867	5.36439	6.2298	7.21585	7.47047	6.28704	6.15815	6.84984	5.07565	6.43277	9.86391
Stage_14	5.95062	6.13158	4.46069	7.37068	5.30574	6.78557	6.90373	7.20417	9.92303	8.514	5.16039	6.97022	5.72515	5.42681	6.11091	5.36827	6.11346	6.7132	6.96665	5.47522	6.41491	7.227	4.9084	6.48384	9.56892
Stage_14	5.16668	5.80555	4.85446	7.5724	5.29869	6.80495	6.09376	6.44096	8.73349	7.3077	5.06664	7.6148	5.73292	5.42091	5.57037	5.04769	5.70828	6.33198	7.41869	5.67595	5.34628	6.18281	5.23556	5.09336	9.30955
Stage_14	5.3118	5.90378	4.68853	7.33578	5.85862	6.75554	5.25579	7.58265	8.13164	9.21086	6.23637	8.52975	6.71835	7.71331	5.49338	5.93137	6.95253	6.41204	8.59772	5.70466	5.65954	6.34826	5.70734	5.30778	10.4495
Stage_14	5.65518	6.0647	5.51059	7.7309	5.89505	6.92542	6.38189	7.22635	9.96746	8.28065	5.97766	7.5295	6.60507	5.7378	6.47934	6.01707	6.43291	6.8485	8.11636	5.81235	5.33405	7.58349	5.51417	6.67408	9.7377
Stage_14	5.35836	5.36475	4.85392	7.36309	5.41745	6.09033	6.30463	6.45401	8.80305	7.65853	5.59898	7.13637	6.47274	5.38437	5.69114	5.6327	6.12873	6.31203	7.41072	5.8429	5.77781	6.60507	5.33742	5.16171	9.21869
Stage_14	5.5418	5.73527	5.08783	7.2201	4.75836	7.13223	6.5065	6.0094	9.61214	8.1255	5.03086	7.90349	5.97296	5.59776	5.29614	5.26555	5.76758	6.36898	7.23164	5.6155	5.83441	6.96441	5.01844	6.23266	9.73618
Stage_14	5.33381	5.75501	5.16094	7.48181	5.24765	6.79527	6.79877	6.50857	9.68705	8.50238	5.74803	7.73247	6.25145	5.70644	7.08007	5.82996	6.64345	6.40226	7.49155	5.85254	5.91534	7.00456	5.15751	5.83676	9.59017
Stage_14	5.40529	5.62549	5.18074	6.82341	5.72757	7.03449	6.80706	6.99495	9.68703	8.32458	6.29212	7.55246	5.88852	5.65076	6.13036	5.411	6.36612	6.54408	7.90923	6.36494	6.34105	7.39753	5.47459	6.18124	8.5316
Stage_14	4.8566	5.82942	5.64486	7.56817	5.12756	6.71665	4.71256	5.6419	6.27344	10.2184	5.13926	6.46271	5.5676	6.09398	4.59735	4.76796	5.66949	6.55271	7.02565	5.03153	5.53612	6.39614	5.24926	5.32424	9.01037
Stage_14	5.59736	5.69051	4.7582	7.00489	5.30385	6.95441	5.81918	6.37121	9.35522	7.29245	5.88792	7.29725	6.51601	5.49453	5.58457	6.2921	6.21808	6.4076	7.16795	6.07888	6.28828	6.70278	5.16379	5.73522	9.63381
Stage_14	5.17952	5.83834	4.67879	7.37228	5.33943	7.22506	5.68313	7.09996	9.60543	7.61529	5.54232	7.14206	6.23147	5.25867	6.44057	5.47743	6.17017	6.60604	7.13243	5.80709	5.80644	7.14275	5.17701	6.01459	9.29172
Stage_14	5.77132	5.72296	4.60311	7.70634	5.39259	6.775	6.91333	6.30453	9.44444	8.3451	4.9404	7.24839	5.72086	5.40565	5.61475	5.15571	6.31768	6.49577	6.76727	5.72015	5.81991	6.95	5.42376	6.26605	9.44421
Stage_14	5.62932	5.86477	4.87525	7.27338	5.06336	6.79598	6.95888	6.41046	9.73406	8.31064	5.65394	7.67882	6.21135	5.69603	6.85085	5.37476	6.28417	6.59148	7.04777	5.91942	5.97847	7.37293	4.86785	5.89617	9.63661
Stage_14	5.14462	5.47741	4.58589	7.58378	4.90489	7.23887	4.53644	7.42161	9.15009	8.05019	5.25017	7.79945	7.00353	5.72417	7.13987	6.40012	6.21726	6.57845	7.53479	5.54864	6.01454	6.57521	5.40898	5.7245	9.39625
Stage_14	5.76571	5.46303	4.40539	7.16187	4.97004	6.98239	6.96008	6.76646	10.5653	8.97473	5.26554	6.95395	5.83051	6.22011	7.18869	5.87257	6.82499	7.34071	7.60114	5.84466	6.3966	7.35251	4.62547	6.34146	9.92997
Stage_14	5.45674	5.57538	5.11779	7.66484	5.41258	6.99364	6.66864	6.55256	9.64597	8.24931	4.75663	7.08304	5.96861	5.6304	6.29974	5.30674	5.81797	7.00846	7.33835	5.79953	6.07377	7.20504	4.7717	6.01781	9.68357
Stage_15	5.9421	5.53367	5.83476	8.08331	5.01939	6.78339	6.13661	5.85491	9.74119	9.30443	5.63213	6.97025	5.65695	6.10613	4.69151	4.85642	6.99996	7.80707	8.43982	5.72583	6.35442	7.08637	5.82976	6.61742	8.92864
Stage_15	6.37371	5.90018	5.61725	7.2846	5.57023	7.27364	5.69236	5.91093	9.95647	9.38655	5.77748	7.38187	5.72238	5.45124	5.11191	4.45865	7.26052	7.57057	8.04345	5.94011	6.54407	6.60533	5.47372	6.50666	10.1
Stage_15	5.7279	4.72941	6.13801	7.87462	5.64983	6.67802	5.66339	6.43064	9.37966	8.46527	5.58582	7.76512	6.14029	4.81858	5.26568	5.00172	7.28414	7.69959	7.56828	5.73185	6.3689	6.70044	5.55668	5.51072	9.18506
Stage_15	5.58032	5.00258	6.51116	8.19421	5.68133	7.02338	5.46514	6.59317	9.0776	8.1221	5.53659	7.02119	5.8262	5.33273	4.9303	5.0634	7.10365	7.49182	8.24055	5.88096	6.06437	6.59253	5.78046	6.12398	9.3759
Stage_15	4.90188	5.71489	4.55381	7.42951	4.99732	7.64879	4.12992	6.92875	8.00328	8.25933	5.64299	7.24522	5.33012	7.90575	4.48969	4.84474	6.24096	6.81756	7.28396	5.39896	5.71812	5.68981	4.56259	5.30551	10.7112
Stage_15	4.8159	5.82943	4.64821	7.27618	5.19	7.13126	4.04761	6.24845	7.92162	8.30752	5.13026	7.05869	5.70404	7.66156	4.77804	4.72338	6.66575	6.19115	6.83179	5.45926	6.10471	5.83607	4.73374	5.00409	10.6735
Stage_15	5.5639	5.35002	5.93824	7.65996	5.35989	7.15528	6.03033	5.81539	9.8404	8.99776	5.88342	7.03533	6.05898	6.12127	5.18825	5.05585	7.70269	8.31637	7.20305	5.80016	5.73685	6.58798	5.49106	6.49934	9.62965
Stage_15	6.05559	5.59044	5.89734	8.24009	5.82876	6.7335	5.74507	5.88081	9.68618	8.16809	5.33105	7.16646	6.03387	5.54357	5.59665	5.30369	7.20253	7.83158	7.90963	6.20494	6.37389	6.91494	5.36505	6.56133	9.8189
Stage_15	5.66622	5.28014	7.39554	7.8909	5.57134	6.0414	5.4083	5.70351	9.77066	9.30603	6.70464	7.0357	7.71757	6.26798	5.67352	5.16051	7.06292	8.07049	7.93925	6.07208	6.0084	6.66951	7.06928	5.20073	9.75541
Stage_15	6.32114	5.81582	6.74466	8.42888	6.00349	6.40637	4.85373	5.97576	9.24326	9.1822	5.80261	7.83549	6.99324	5.73143	5.42326	4.74896	6.45842	8.44004	8.47424	5.8524	6.02506	6.40386	6.17555	5.61974	10.1013
Stage_15	5.67221	5.94395	5.49356	7.63956	5.05612	7.6104	5.05058	6.31425	9.77797	9.0111	5.62084	7.4334	5.49771	5.06583	5.01993	4.78425	7.34629	7.44679	7.27532	5.76902	6.35899	6.77309	4.96928	6.08244	9.58504
Stage_15	6.00625	5.17179	5.07803	7.66839	5.4245	6.80264	5.78615	6.27168	9.88348	8.54914	5.80268	7.52793	5.7134	5.94763	5.15932	4.98504	7.37737	7.8702	7.446	6.00038	6.43477	6.66204	5.27081	6.26856	9.71774
Stage_15	5.24442	5.36071	6.39295	7.83519	4.80522	7.50972	5.86851	6.01539	9.82468	8.85202	5.37757	7.1922	5.9309	6.04847	5.50075	5.14583	7.49066	7.68533	7.31075	5.67268	6.19452	6.83073	5.41144	6.0167	9.92831
Stage_15	5.30947	5.21212	5.23655	7.73859	5.77404	7.77488	5.78702	5.8314	9.71406	8.10097	5.51936	7.46792	6.02766	5.41584	5.15797	4.91846	7.2312	7.80721	8.09675	5.62424	6.27372	6.89175	5.09764	5.90688	9.91388
Stage_15	5.98264	5.27857	5.21409	8.12645	5.18089	6.74531	5.74514	5.77613	9.77143	9.08178	5.20552	7.03634	5.73732	5.9619	4.84797	4.73971	7.29863	8.56056	7.61143	5.61333	6.3693	6.65733	5.06746	5.82841	9.81208
Stage_15	6.01822	5.57757	5.97431	7.89241	5.24384	6.98746	5.74584	6.05066	9.95607	8.8048	5.24388	7.16493	5.73497	5.69039	4.9263	5.12377	7.32271	8.01628	8.5208	6.68815	6.54706	6.78795	5.32518	6.17102	10.0165
Stage_15	6.11117	5.97765	7.7454	8.05489	5.61823	6.97873	4.45341	5.60661	8.8177	10.2212	5.16225	6.42422	6.22133	5.84838	5.09439	4.97735	7.64645	8.45488	7.90181	5.92432	7.02322	6.5026	6.44492	5.36943	8.67988
Stage_15	5.31304	5.29714	7.31301	7.48597	5.62362	6.07566	4.72042	5.45647	8.96732	9.37799	5.68601	7.23685	5.79434	6.00613	5.52728	4.83482	7.95522	8.53716	8.23533	5.78333	6.91946	6.6271	6.03032	5.89129	8.65784
Stage_15	5.75484	5.42225	5.49926	7.53793	5.0864	7.44877	6.28299	5.49963	9.50287	8.28752	5.4122	7.17858	6.73851	5.36192	5.0514	5.03465	7.06657	7.965	7.67134	5.64433	6.47422	6.25292	5.27679	6.36159	9.68967
Stage_15	5.22445	4.91778	5.43168	7.51275	5.32842	7.34897	6.07695	6.14107	9.39131	8.81532	5.6164	6.95211	6.75981	5.29683	5.37941	5.24602	7.41794	8.37782	8.02019	6.09597	7.18991	6.90559	5.9998	5.93719	9.55077
Stage_15	5.64893	5.28986	5.59124	7.85324	5.38675	7.6358	6.47679	6.71434	9.7816	8.57328	5.67088	6.93335	5.98998	5.71922	5.05199	4.63281	6.96554	7.67332	7.4649	5.57308	6.38827	6.38676	5.11935	6.61059	10.0171
Stage_15	5.7651	5.7076	6.54568	7.3962	5.43928	7.33951	5.21804	5.71717	9.82208	8.70345	6.32724	6.78572	6.16468	5.91012	5.4573	5.19405	7.27106	7.98091	7.59123	5.89135	6.78681	6.40284	5.35488	5.90742	9.75964
Stage_15	5.31037	5.14094	5.76136	8.27789	5.55693	6.80715	6.2192	5.99389	9.84227	8.31041	5.26424	7.05818	5.59099	5.61631	5.12654	4.55451	7.87885	6.76112	8.24072	6.25671	6.28536	6.74073	5.34828	5.91159	9.68343
Stage_15	5.53486	5.3235	5.21614	7.62592	5.22712	6.65879	5.33098	6.13285	9.82426	8.6302	5.98989	6.90775	5.71719	5.91781	5.06599	5.08509	7.76255	7.93728	7.54136	5.98225	6.74942	6.89211	4.71611	6.1066	9.98559
Stage_15	5.61361	5.40726	5.46178	7.61249	5.4246	7.47214	5.79134	6.30338	9.70829	8.34998	4.72491	6.69899	5.52175	5.72387	5.25736	4.65476	7.30419	7.88622	7.58348	5.49706	6.75177	6.79896	5.54171	6.08338	9.901
Stage_15	5.35576	5.4369	5.83517	7.76979	5.34398	6.91164	5.41403	5.9191	9.92161	8.67766	5.72435	7.12538	5.667	5.80931	5.09096	4.9587	7.66561	7.87837	7.60697	5.53697	6.25508	6.2706	5.99955	5.70448	9.8769
Stage_15	6.49108	5.81601	5.57356	7.63949	6.08317	6.21245	5.30975	6.60023	9.99266	8.70544	6.28379	7.6701	5.46031	5.60977	5.89071	5.54381	7.56986	7.89313	7.44807	6.08277	6.2782	6.55155	5.7678	5.96236	8.63389
Stage_15	6.50638	5.81141	6.12102	7.68468	5.96628	6.44769	4.71978	7.10972	9.85683	8.05532	6.35576	7.3029	5.75206	5.9463	5.79227	5.8591	7.7563	7.81299	8.22087	5.91259	6.20795	6.59279	5.94313	6.10956	8.98277
Stage_15	5.93055	4.70191	5.50058	8.00844	5.83096	6.82057	6.02698	6.01041	9.88069	8.66821	5.28309	7.36609	5.31594	5.72158	4.83926	4.74948	7.5319	7.77518	7.77	5.78534	6.74746	6.81205	5.48919	6.52352	9.5341
